game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
ASV X QPR 2015-04-07;3;2015-04-07;6.0;-13.0;76.0;45.0;78.0;51.0;27.0;16.0;16.0;12.0;18.0;13.0;44.0;33.0;22.0;36.0;48.0;29.0;40.0;26.0;37.0;48.0;8.0;31.0;15.0;11.0;-18.0;78.0;51.0;37.0;24.0;-48.0;-22.0;5.0;38.0;14.0;10.0;11.0;5.0;-2.0;0.0;1.0;1.0;-5.0;-1.0;3.0;11.0;11.0;7.0;4.0;42.0;3.0;-76.0;-44.0;-16.0;-13.0;7.0;-7.0;-1.0;1.0;1.0;-40.0;-21.0;-12.0;-6.0;-2.0;2.0;3.0;-5.0;1.0;1.0;-30.0;-16.0;-13.0;-12.0;-11.0;-43.0;-60.0;-75.0;-33.0;-21.0;13.0;45.0;66.0;36.0;19.0;13.0;37.0;21.0;-22.0;10.0;85.0;3;16:45:00;0;QPR;ASV
CRY X WBA 2015-04-18;2;2015-04-18;4.0;42.0;27.0;29.0;20.0;25.0;11.0;-11.0;-4.0;5.0;-1.0;-22.0;30.0;24.0;30.0;19.0;17.0;94.0;61.0;36.0;22.0;7.0;-87.0;-41.0;41.0;29.0;30.0;26.0;26.0;25.0;16.0;16.0;17.0;-18.0;17.0;12.0;12.0;7.0;9.0;41.0;-20.0;12.0;38.0;52.0;41.0;-42.0;49.0;83.0;52.0;13.0;-76.0;-42.0;40.0;11.0;4.0;40.0;-31.0;21.0;2.0;3.0;4.0;12.0;-28.0;-8.0;8.0;3.0;8.0;-10.0;9.0;2.0;3.0;4.0;24.0;11.0;3.0;-79.0;-63.0;-17.0;-3.0;32.0;15.0;11.0;15.0;49.0;28.0;25.0;23.0;17.0;5.0;-2.0;34.0;30.0;0;12:00:00;-1;WBA;CRY
EVE X BUR 2015-04-18;0;2015-04-18;2.0;3.0;23.0;14.0;14.0;4.0;4.0;42.0;26.0;16.0;41.0;-4.0;26.0;19.0;22.0;-39.0;-15.0;-7.0;-8.0;-4.0;1.0;77.0;32.0;17.0;12.0;8.0;56.0;29.0;21.0;8.0;6.0;-4.0;2.0;23.0;-48.0;-20.0;-9.0;-17.0;48.0;33.0;15.0;13.0;15.0;92.0;62.0;-29.0;40.0;5.0;-4.0;12.0;33.0;25.0;47.0;29.0;-19.0;-12.0;-7.0;-6.0;-15.0;-7.0;7.0;3.0;3.0;58.0;36.0;22.0;14.0;7.0;49.0;26.0;16.0;41.0;25.0;13.0;13.0;49.0;18.0;11.0;2.0;8.0;5.0;2.0;39.0;25.0;17.0;-28.0;-28.0;-22.0;-16.0;2.0;3.0;75.0;1;12:00:00;1;BUR;EVE
LEI X SWA 2015-04-18;0;2015-04-18;1.0;-5.0;-5.0;-3.0;-1.0;-1.0;21.0;52.0;31.0;18.0;6.0;1.0;2.0;86.0;49.0;59.0;5.0;8.0;-1.0;1.0;-47.0;-28.0;11.0;-20.0;18.0;-8.0;-3.0;3.0;-3.0;-9.0;-27.0;-24.0;-17.0;7.0;-13.0;-10.0;22.0;12.0;-39.0;-16.0;-40.0;2.0;2.0;25.0;48.0;-5.0;52.0;24.0;7.0;-47.0;-34.0;24.0;24.0;3.0;-37.0;-24.0;6.0;-22.0;-21.0;-18.0;34.0;21.0;-25.0;6.0;-95.0;-57.0;-28.0;2.0;-9.0;6.0;7.0;30.0;28.0;22.0;18.0;17.0;44.0;26.0;1.0;21.0;18.0;46.0;50.0;100.0;80.0;42.0;27.0;19.0;9.0;5.0;80.0;0.0;2;12:00:00;1;SWA;LEI
STO X SOU 2015-04-18;1;2015-04-18;2.0;-4.0;-5.0;-16.0;-2.0;-4.0;8.0;4.0;-29.0;-18.0;-9.0;3.0;-10.0;-4.0;-59.0;-63.0;-36.0;57.0;26.0;16.0;12.0;8.0;-3.0;2.0;-34.0;-18.0;-4.0;-6.0;-38.0;-19.0;-10.0;12.0;4.0;27.0;6.0;-24.0;-9.0;28.0;4.0;9.0;5.0;2.0;77.0;48.0;20.0;17.0;24.0;9.0;-4.0;49.0;31.0;-62.0;-26.0;-16.0;-14.0;-10.0;12.0;-2.0;36.0;25.0;-35.0;-11.0;-1.0;-5.0;-5.0;-2.0;-3.0;14.0;-44.0;-33.0;-24.0;-24.0;-19.0;-18.0;-15.0;-13.0;-7.0;-4.0;5.0;40.0;17.0;15.0;9.0;80.0;44.0;26.0;15.0;18.0;5.0;-3.0;-1.0;20.0;2;12:00:00;1;SOU;STO
CHE X MUN 2015-04-18;0;2015-04-18;7.0;21.0;11.0;-32.0;-37.0;-25.0;-16.0;-10.0;4.0;-2.0;-22.0;6.0;-13.0;-14.0;-10.0;-7.0;-4.0;-18.0;-11.0;-8.0;-6.0;24.0;5.0;11.0;-7.0;-7.0;-4.0;-10.0;-7.0;-5.0;4.0;-2.0;74.0;5.0;22.0;16.0;8.0;3.0;-4.0;-2.0;-20.0;-2.0;-7.0;-6.0;-5.0;-32.0;-15.0;-17.0;-22.0;-6.0;-16.0;38.0;9.0;-18.0;-15.0;-16.0;-18.0;-20.0;-59.0;-71.0;-54.0;-34.0;-42.0;-28.0;-16.0;-46.0;-69.0;-12.0;-42.0;-32.0;-21.0;38.0;17.0;12.0;5.0;-48.0;-31.0;-20.0;19.0;-19.0;-19.0;-15.0;-66.0;-46.0;-39.0;-25.0;-16.0;-8.0;-6.0;35.0;-8.0;10.0;1;14:30:00;1;MUN;CHE
MCI X WES 2015-04-19;0;2015-04-19;4.0;5.0;37.0;64.0;41.0;10.0;11.0;5.0;91.0;89.0;54.0;5.0;27.0;17.0;-59.0;-34.0;-19.0;-14.0;-7.0;7.0;9.0;-39.0;7.0;-28.0;-25.0;-14.0;-7.0;2.0;-9.0;72.0;36.0;18.0;7.0;27.0;-9.0;-10.0;-9.0;-4.0;3.0;3.0;0.0;4.0;5.0;10.0;9.0;50.0;27.0;24.0;16.0;32.0;21.0;13.0;40.0;22.0;-12.0;-7.0;28.0;19.0;3.0;20.0;11.0;5.0;6.0;9.0;19.0;16.0;15.0;24.0;13.0;12.0;11.0;11.0;11.0;11.0;6.0;8.0;34.0;20.0;18.0;16.0;14.0;13.0;10.0;41.0;24.0;25.0;16.0;-24.0;-89.0;7.0;-41.0;0.0;2;10:30:00;1;WES;MCI
NEW X TOT 2015-04-19;3;2015-04-19;-1.0;-1.0;-1.0;5.0;-6.0;-3.0;40.0;21.0;11.0;6.0;3.0;-1.0;35.0;13.0;2.0;-1.0;-1.0;-3.0;-2.0;5.0;1.0;-1.0;-16.0;-1.0;-76.0;-51.0;-26.0;-16.0;-5.0;-6.0;-7.0;-5.0;40.0;-15.0;15.0;3.0;1.0;10.0;-41.0;-17.0;5.0;-1.0;75.0;42.0;18.0;-9.0;8.0;-8.0;-13.0;-10.0;-77.0;-78.0;-48.0;-30.0;-19.0;-8.0;-1.0;-4.0;3.0;3.0;-13.0;-12.0;-9.0;-7.0;-67.0;-21.0;23.0;5.0;-12.0;-4.0;-2.0;-3.0;-10.0;-77.0;-47.0;39.0;-42.0;-27.0;2.0;19.0;32.0;9.0;6.0;-27.0;-6.0;-2.0;4.0;4.0;27.0;1.0;18.0;-55.0;1;13:00:00;-1;TOT;NEW
HUL X LIV 2015-04-28;0;2015-04-28;1.0;-2.0;6.0;-5.0;1.0;1.0;1.0;6.0;8.0;25.0;15.0;1.0;-20.0;-6.0;-48.0;-25.0;43.0;19.0;54.0;37.0;44.0;25.0;-5.0;17.0;9.0;7.0;-38.0;-18.0;-10.0;-5.0;56.0;34.0;90.0;-22.0;54.0;-40.0;-7.0;6.0;-3.0;1.0;0.0;-5.0;21.0;11.0;7.0;-7.0;5.0;4.0;1.0;6.0;4.0;13.0;8.0;5.0;3.0;-20.0;-4.0;-10.0;-10.0;-5.0;-62.0;-55.0;-32.0;-18.0;-15.0;-3.0;1.0;-2.0;1.0;1.0;-40.0;-22.0;-42.0;41.0;9.0;39.0;23.0;-40.0;1.0;-35.0;-20.0;-8.0;-4.0;-5.0;-20.0;-36.0;-21.0;21.0;-40.0;-5.0;-18.0;-50.0;1;16:45:00;1;LIV;HUL
ARS X SUN 2015-05-20;0;2015-05-20;1.0;3.0;3.0;2.0;42.0;25.0;15.0;10.0;1.0;41.0;13.0;1.0;38.0;23.0;20.0;50.0;32.0;18.0;12.0;8.0;33.0;21.0;5.0;44.0;27.0;47.0;27.0;17.0;9.0;2.0;7.0;34.0;27.0;3.0;56.0;34.0;-30.0;-7.0;6.0;-2.0;;1.0;27.0;16.0;10.0;2.0;-80.0;-68.0;-41.0;-19.0;-11.0;41.0;65.0;69.0;81.0;48.0;-10.0;-40.0;-60.0;-37.0;-4.0;31.0;19.0;15.0;42.0;-28.0;-1.0;-4.0;8.0;6.0;4.0;12.0;14.0;10.0;8.0;37.0;24.0;16.0;-2.0;12.0;14.0;9.0;37.0;24.0;55.0;53.0;68.0;69.0;42.0;6.0;23.0;5.0;0;16:45:00;0;SUN;ARS
SOU X TOT 2015-04-25;2;2015-04-25;6.0;3.0;-3.0;3.0;-3.0;-7.0;-2.0;-3.0;-24.0;-11.0;-18.0;-3.0;-13.0;18.0;7.0;4.0;4.0;82.0;48.0;34.0;20.0;12.0;-3.0;41.0;60.0;50.0;35.0;26.0;18.0;-30.0;-13.0;-8.0;6.0;-3.0;31.0;18.0;8.0;3.0;-77.0;-2.0;-5.0;4.0;-7.0;-5.0;-9.0;-24.0;29.0;11.0;5.0;1.0;24.0;5.0;-7.0;54.0;3.0;-7.0;-17.0;24.0;-12.0;24.0;1.0;-37.0;-29.0;59.0;15.0;-12.0;-7.0;-7.0;-9.0;-91.0;-61.0;-42.0;-31.0;-25.0;-15.0;14.0;1.0;-2.0;-6.0;3.0;1.0;4.0;-2.0;3.0;-7.0;-4.0;4.0;-2.0;-2.0;-6.0;-2.0;135.0;2;09:45:00;0;TOT;SOU
BUR X LEI 2015-04-25;1;2015-04-25;-1.0;-71.0;-41.0;-24.0;-34.0;-25.0;-9.0;-5.0;-3.0;6.0;-5.0;-1.0;6.0;-5.0;-41.0;-29.0;-12.0;-7.0;-9.0;-7.0;6.0;1.0;-5.0;5.0;23.0;74.0;43.0;26.0;55.0;31.0;9.0;5.0;-20.0;-3.0;-7.0;6.0;12.0;4.0;1.0;3.0;5.0;8.0;7.0;-23.0;-38.0;-2.0;23.0;43.0;26.0;24.0;19.0;11.0;6.0;25.0;17.0;12.0;-1.0;39.0;-73.0;-28.0;-14.0;-40.0;44.0;13.0;6.0;2.0;7.0;-1.0;4.0;11.0;10.0;9.0;14.0;16.0;7.0;7.0;7.0;37.0;5.0;45.0;30.0;19.0;53.0;31.0;18.0;42.0;-38.0;-8.0;-43.0;2.0;32.0;-5.0;0;12:00:00;-1;LEI;BUR
CRY X HUL 2015-04-25;2;2015-04-25;-6.0;-2.0;-2.0;-27.0;-17.0;-16.0;-5.0;-4.0;-2.0;-7.0;-25.0;-4.0;-76.0;-66.0;-35.0;-22.0;-7.0;-1.0;4.0;1.0;29.0;15.0;4.0;8.0;-42.0;-23.0;-17.0;-11.0;-7.0;-2.0;-7.0;4.0;-1.0;-6.0;-2.0;-47.0;-34.0;-11.0;-15.0;-4.0;35.0;-10.0;-9.0;-63.0;-40.0;4.0;-22.0;-15.0;-87.0;-50.0;-28.0;-46.0;-31.0;-42.0;-54.0;-31.0;-1.0;-16.0;-13.0;-5.0;-30.0;31.0;2.0;-20.0;-14.0;-6.0;-5.0;-1.0;-2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;31.0;-30.0;-1.0;-5.0;-3.0;6.0;-4.0;1.0;-29.0;-22.0;-49.0;-29.0;-78.0;-1.0;30.0;-75.0;0;12:00:00;-1;HUL;CRY
NEW X SWA 2015-04-25;3;2015-04-25;6.0;35.0;16.0;5.0;33.0;-21.0;-33.0;-55.0;-32.0;-22.0;-12.0;9.0;-11.0;69.0;27.0;-67.0;-30.0;-20.0;-24.0;-16.0;-52.0;-33.0;11.0;-27.0;-42.0;-27.0;-9.0;-2.0;14.0;7.0;12.0;7.0;-5.0;12.0;-10.0;-6.0;-33.0;-19.0;61.0;29.0;-95.0;1.0;5.0;8.0;35.0;8.0;21.0;-80.0;-39.0;-18.0;-37.0;-1.0;25.0;20.0;12.0;29.0;10.0;16.0;3.0;2.0;-13.0;-15.0;-11.0;-9.0;-7.0;-1.0;-12.0;-6.0;-14.0;-6.0;-76.0;-43.0;33.0;7.0;-18.0;-5.0;43.0;52.0;-5.0;-38.0;3.0;7.0;33.0;19.0;36.0;48.0;30.0;88.0;54.0;-8.0;10.0;45.0;2;12:00:00;-1;SWA;NEW
QPR X WES 2015-04-25;0;2015-04-25;-21.0;-6.0;-6.0;31.0;11.0;7.0;5.0;4.0;1.0;1.0;-20.0;41.0;-10.0;-25.0;-14.0;-8.0;36.0;-30.0;-4.0;-1.0;1.0;-11.0;-20.0;-3.0;-6.0;32.0;17.0;7.0;5.0;9.0;34.0;16.0;-39.0;6.0;-50.0;-29.0;-18.0;-4.0;1.0;-2.0;0.0;39.0;-32.0;-7.0;-8.0;3.0;-3.0;-58.0;-31.0;-17.0;32.0;43.0;31.0;24.0;20.0;16.0;-20.0;3.0;3.0;-29.0;22.0;8.0;6.0;10.0;9.0;-9.0;-7.0;-11.0;-8.0;19.0;5.0;2.0;19.0;10.0;-7.0;-7.0;-6.0;19.0;-5.0;51.0;59.0;38.0;-27.0;9.0;8.0;47.0;31.0;19.0;6.0;-2.0;-5.0;75.0;0;12:00:00;0;WES;QPR
STO X SUN 2015-04-25;1;2015-04-25;6.0;61.0;38.0;24.0;21.0;14.0;12.0;29.0;17.0;24.0;24.0;-70.0;48.0;37.0;26.0;19.0;16.0;17.0;-25.0;81.0;47.0;73.0;46.0;65.0;73.0;84.0;52.0;70.0;43.0;26.0;14.0;71.0;42.0;9.0;57.0;41.0;22.0;6.0;-28.0;-18.0;-40.0;8.0;-38.0;23.0;4.0;16.0;10.0;1.0;-95.0;-59.0;-15.0;-3.0;-1.0;-20.0;-11.0;-12.0;14.0;-52.0;-30.0;-30.0;-17.0;-69.0;-6.0;-13.0;-6.0;-17.0;6.0;19.0;-1.0;21.0;12.0;-32.0;-16.0;-16.0;-13.0;-14.0;-8.0;29.0;18.0;29.0;18.0;17.0;-15.0;6.0;-3.0;-29.0;43.0;38.0;24.0;16.0;47.0;-55.0;1;12:00:00;0;SUN;STO
WBA X LIV 2015-04-25;0;2015-04-25;-11.0;-11.0;-14.0;-14.0;-33.0;-25.0;-20.0;-17.0;-10.0;-5.0;-33.0;-11.0;-25.0;-45.0;-32.0;-25.0;-18.0;-11.0;-10.0;-16.0;-75.0;-50.0;-17.0;-35.0;-26.0;-50.0;-30.0;-27.0;-16.0;-44.0;-23.0;-13.0;-12.0;-16.0;-27.0;-18.0;-11.0;-11.0;-11.0;-7.0;-5.0;-10.0;-12.0;-13.0;-19.0;-15.0;-17.0;-21.0;-13.0;-9.0;24.0;5.0;-7.0;-17.0;-16.0;-23.0;30.0;-22.0;-62.0;-35.0;-54.0;-30.0;46.0;14.0;2.0;-37.0;-30.0;7.0;-27.0;-16.0;-15.0;-12.0;-62.0;-42.0;-26.0;-1.0;-46.0;-29.0;-6.0;34.0;-37.0;-22.0;-15.0;34.0;6.0;5.0;-6.0;-5.0;35.0;-11.0;15.0;-15.0;0;12:00:00;0;LIV;WBA
MCI X ASV 2015-04-25;2;2015-04-25;3.0;21.0;72.0;37.0;22.0;14.0;10.0;8.0;36.0;18.0;12.0;9.0;-19.0;-55.0;-33.0;-12.0;-6.0;2.0;4.0;-59.0;-26.0;-14.0;13.0;-6.0;-32.0;-43.0;-29.0;-15.0;-37.0;-23.0;-13.0;-4.0;4.0;86.0;1.0;-2.0;4.0;5.0;-22.0;4.0;5.0;-2.0;3.0;5.0;11.0;54.0;7.0;20.0;18.0;11.0;7.0;-29.0;-9.0;-10.0;-25.0;-14.0;55.0;-5.0;-2.0;2.0;27.0;17.0;21.0;88.0;48.0;27.0;-79.0;70.0;-35.0;-20.0;-9.0;-3.0;5.0;-3.0;2.0;2.0;-3.0;-4.0;64.0;-5.0;-41.0;-2.0;2.0;7.0;1.0;-93.0;-52.0;-34.0;22.0;34.0;77.0;-5.0;3;14:30:00;1;ASV;MCI
EVE X MUN 2015-04-26;0;2015-04-26;1.0;-9.0;-10.0;6.0;37.0;3.0;-5.0;-5.0;-47.0;-15.0;-16.0;1.0;-53.0;-35.0;-22.0;-15.0;-4.0;-1.0;-16.0;-9.0;40.0;-31.0;-8.0;-12.0;-6.0;-4.0;-6.0;40.0;42.0;99.0;58.0;34.0;11.0;-6.0;4.0;-8.0;-5.0;20.0;-19.0;27.0;0.0;-4.0;-65.0;-42.0;-28.0;-27.0;-20.0;-19.0;-10.0;-9.0;-8.0;-8.0;-7.0;-7.0;-7.0;-2.0;71.0;-4.0;-5.0;-6.0;-2.0;37.0;27.0;38.0;19.0;8.0;-4.0;-35.0;-44.0;-31.0;-51.0;-33.0;-23.0;72.0;33.0;13.0;-9.0;-4.0;-4.0;-24.0;-11.0;-28.0;-13.0;-5.0;43.0;46.0;37.0;24.0;17.0;-11.0;3.0;0.0;3;10:30:00;1;MUN;EVE
ARS X CHE 2015-04-26;0;2015-04-26;1.0;14.0;5.0;3.0;3.0;23.0;15.0;-39.0;-15.0;-57.0;-34.0;-4.0;-18.0;-6.0;-2.0;9.0;7.0;5.0;10.0;37.0;18.0;12.0;6.0;4.0;3.0;2.0;2.0;-4.0;-3.0;7.0;4.0;-36.0;-9.0;-4.0;55.0;33.0;24.0;27.0;20.0;45.0;-10.0;26.0;15.0;14.0;13.0;41.0;29.0;13.0;3.0;-5.0;-7.0;-10.0;-40.0;-33.0;-13.0;-2.0;24.0;1.0;3.0;3.0;-5.0;-1.0;21.0;-45.0;-18.0;31.0;42.0;30.0;-30.0;1.0;10.0;-25.0;-33.0;-17.0;31.0;12.0;9.0;8.0;18.0;6.0;-4.0;37.0;36.0;22.0;9.0;7.0;-4.0;-1.0;-9.0;18.0;2.0;-20.0;0;13:00:00;0;CHE;ARS
LEI X NEW 2015-05-02;0;2015-05-02;96.0;-5.0;42.0;21.0;11.0;-19.0;-6.0;32.0;90.0;60.0;38.0;57.0;43.0;44.0;22.0;-26.0;-8.0;-6.0;-6.0;-4.0;10.0;-26.0;35.0;-37.0;-22.0;-18.0;-12.0;-5.0;-27.0;-81.0;-58.0;-40.0;-34.0;21.0;45.0;14.0;-36.0;-25.0;-19.0;-20.0;0.0;-1.0;15.0;78.0;40.0;18.0;-46.0;-16.0;-4.0;36.0;-60.0;-5.0;76.0;63.0;41.0;74.0;-29.0;74.0;64.0;57.0;44.0;29.0;20.0;11.0;5.0;3.0;27.0;42.0;26.0;16.0;5.0;-40.0;-22.0;36.0;8.0;-5.0;-5.0;6.0;-34.0;5.0;9.0;6.0;4.0;3.0;1.0;6.0;4.0;18.0;-65.0;-9.0;-26.0;80.0;3;09:45:00;1;NEW;LEI
ASV X EVE 2015-05-02;2;2015-05-02;21.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;87.0;1.0;1.0;1.0;1.0;-5.0;-2.0;-2.0;-2.0;-2.0;44.0;52.0;24.0;18.0;5.0;2.0;-3.0;-2.0;-7.0;-5.0;-4.0;-3.0;31.0;-7.0;-5.0;-4.0;-3.0;4.0;20.0;70.0;4.0;-32.0;-38.0;-73.0;18.0;-10.0;44.0;27.0;26.0;27.0;17.0;10.0;9.0;8.0;7.0;9.0;-67.0;-39.0;-20.0;-48.0;-26.0;79.0;38.0;26.0;22.0;42.0;1.0;-41.0;-17.0;-16.0;10.0;-7.0;-2.0;-1.0;-10.0;-7.0;-44.0;1.0;-27.0;-16.0;-14.0;-8.0;-1.0;-10.0;-6.0;6.0;6.0;3.0;1.0;-5.0;-105.0;3;12:00:00;1;EVE;ASV
LIV X QPR 2015-05-02;1;2015-05-02;-14.0;-73.0;-90.0;-45.0;34.0;13.0;15.0;56.0;35.0;12.0;4.0;-6.0;80.0;68.0;43.0;29.0;50.0;27.0;-27.0;29.0;15.0;9.0;-2.0;3.0;12.0;3.0;10.0;14.0;-27.0;-8.0;-1.0;4.0;3.0;7.0;52.0;49.0;32.0;32.0;22.0;9.0;-5.0;13.0;13.0;58.0;5.0;9.0;33.0;20.0;7.0;6.0;56.0;32.0;19.0;17.0;10.0;3.0;8.0;-5.0;1.0;1.0;6.0;4.0;48.0;34.0;-40.0;-15.0;86.0;1.0;22.0;13.0;-23.0;-99.0;-58.0;-41.0;-22.0;13.0;29.0;24.0;-2.0;72.0;39.0;45.0;27.0;17.0;38.0;25.0;90.0;95.0;59.0;-27.0;8.0;20.0;2;12:00:00;1;QPR;LIV
SUN X SOU 2015-05-02;1;2015-05-02;-2.0;-31.0;-18.0;-12.0;-14.0;-11.0;-2.0;-2.0;-2.0;-1.0;-1.0;-2.0;-1.0;75.0;42.0;-76.0;-25.0;-21.0;30.0;-31.0;-9.0;-6.0;-8.0;-4.0;-5.0;-12.0;-9.0;-2.0;-8.0;-11.0;-12.0;-9.0;29.0;-6.0;11.0;10.0;-7.0;-32.0;-17.0;-2.0;45.0;6.0;2.0;1.0;1.0;4.0;6.0;-30.0;-15.0;31.0;12.0;97.0;60.0;46.0;25.0;20.0;44.0;-12.0;-10.0;-4.0;9.0;1.0;-2.0;-7.0;-6.0;-6.0;-5.0;29.0;-9.0;-7.0;-6.0;-5.0;-9.0;-7.0;-11.0;-7.0;4.0;-2.0;16.0;-41.0;-30.0;-19.0;-12.0;-13.0;-11.0;-7.0;-5.0;39.0;20.0;-52.0;-47.0;-20.0;2;12:00:00;1;SOU;SUN
SWA X STO 2015-05-02;0;2015-05-02;1.0;-2.0;1.0;1.0;6.0;4.0;33.0;20.0;17.0;5.0;-25.0;1.0;-20.0;-17.0;-15.0;-8.0;-3.0;-1.0;-1.0;5.0;2.0;1.0;20.0;5.0;-6.0;-1.0;5.0;2.0;6.0;3.0;42.0;29.0;17.0;17.0;10.0;-38.0;-28.0;-24.0;-21.0;6.0;-65.0;3.0;2.0;-5.0;6.0;10.0;52.0;31.0;49.0;30.0;17.0;12.0;7.0;2.0;7.0;15.0;-10.0;30.0;39.0;24.0;25.0;45.0;28.0;48.0;31.0;15.0;10.0;-1.0;14.0;9.0;13.0;-12.0;4.0;4.0;76.0;43.0;20.0;-32.0;-7.0;-12.0;-54.0;-33.0;-15.0;-8.0;19.0;70.0;60.0;34.0;-47.0;-4.0;-17.0;85.0;2;12:00:00;1;STO;SWA
WES X BUR 2015-05-02;0;2015-05-02;-1.0;3.0;3.0;62.0;37.0;-29.0;-2.0;-5.0;-16.0;-39.0;-21.0;9.0;-12.0;-6.0;-8.0;-2.0;16.0;83.0;49.0;93.0;58.0;77.0;8.0;58.0;38.0;21.0;-57.0;-26.0;-8.0;-7.0;-1.0;6.0;7.0;9.0;11.0;5.0;1.0;3.0;-12.0;-27.0;30.0;-11.0;34.0;19.0;35.0;9.0;87.0;25.0;16.0;12.0;14.0;7.0;15.0;42.0;-37.0;44.0;6.0;29.0;10.0;35.0;25.0;13.0;9.0;-19.0;-7.0;42.0;23.0;9.0;15.0;62.0;38.0;41.0;26.0;17.0;8.0;6.0;-19.0;-7.0;11.0;-3.0;-6.0;-33.0;31.0;7.0;10.0;26.0;78.0;75.0;45.0;12.0;21.0;60.0;1;12:00:00;1;BUR;WES
MUN X WBA 2015-05-02;1;2015-05-02;2.0;9.0;6.0;-38.0;-18.0;32.0;-53.0;-22.0;102.0;56.0;23.0;-3.0;24.0;19.0;4.0;7.0;9.0;5.0;7.0;9.0;-45.0;-13.0;-29.0;-3.0;6.0;26.0;38.0;27.0;20.0;17.0;8.0;3.0;11.0;-20.0;11.0;11.0;14.0;25.0;17.0;8.0;90.0;-9.0;-15.0;-2.0;47.0;-10.0;28.0;24.0;22.0;24.0;-24.0;47.0;30.0;24.0;20.0;40.0;7.0;57.0;40.0;19.0;17.0;-69.0;-27.0;-5.0;7.0;17.0;21.0;7.0;48.0;39.0;49.0;34.0;31.0;62.0;92.0;59.0;35.0;31.0;8.0;16.0;11.0;12.0;13.0;18.0;12.0;73.0;54.0;37.0;27.0;12.0;46.0;55.0;0;14:30:00;-1;WBA;MUN
CHE X CRY 2015-05-03;0;2015-05-03;3.0;-4.0;-24.0;-11.0;-7.0;-2.0;27.0;58.0;66.0;41.0;21.0;4.0;12.0;6.0;-4.0;12.0;68.0;42.0;32.0;56.0;24.0;6.0;5.0;5.0;5.0;3.0;15.0;12.0;55.0;30.0;50.0;32.0;-33.0;11.0;-13.0;-4.0;-2.0;3.0;6.0;78.0;10.0;49.0;27.0;19.0;14.0;9.0;6.0;7.0;8.0;9.0;9.0;9.0;39.0;27.0;14.0;52.0;8.0;65.0;40.0;32.0;28.0;37.0;24.0;13.0;6.0;6.0;-32.0;2.0;-15.0;-6.0;3.0;3.0;6.0;6.0;1.0;8.0;8.0;12.0;-17.0;40.0;57.0;-57.0;33.0;-22.0;-11.0;-11.0;3.0;-4.0;-22.0;-11.0;-30.0;-25.0;1;10:30:00;1;CRY;CHE
TOT X MCI 2015-05-03;1;2015-05-03;1.0;1.0;-20.0;-41.0;-24.0;-69.0;-11.0;-5.0;1.0;6.0;6.0;21.0;-5.0;6.0;-2.0;4.0;34.0;24.0;11.0;10.0;28.0;-72.0;48.0;-31.0;54.0;18.0;-42.0;-11.0;-38.0;-23.0;-10.0;4.0;4.0;59.0;-40.0;51.0;17.0;-35.0;61.0;51.0;-10.0;30.0;18.0;20.0;12.0;36.0;5.0;4.0;-19.0;32.0;14.0;9.0;-19.0;-4.0;-3.0;2.0;21.0;2.0;43.0;17.0;11.0;3.0;3.0;2.0;-9.0;7.0;-19.0;11.0;-3.0;-40.0;-47.0;-26.0;-3.0;2.0;3.0;-4.0;1.0;-4.0;4.0;-40.0;-18.0;17.0;34.0;61.0;5.0;4.0;2.0;2.0;-1.0;1.0;2.0;70.0;0;13:00:00;-1;MCI;TOT
